id,title,text,time_created,link
63,澳洲移民 你問我答 (24),"開定先，聽日繼續覆 

TG: @will1878
Facebook: www.facebook.com/AWVisa

覺得呢個系列有幫到你既話，可以留個鼓勵一下小弟。

(23): https://lihkg.com/thread/2755156
(22): https://lihkg.com/thread/2706315
(21): https://lihkg.com/thread/2623279
(20): https://lihkg.com/thread/2529962
(19): https://lihkg.com/thread/2418040
(18): https://lihkg.com/thread/2353556
(17): https://lihkg.com/thread/2298092
(16): https://lihkg.com/thread/2222683
(15): https://lihkg.com/thread/2168894
(14): https://lihkg.com/thread/2115300
(13): https://lihkg.com/thread//2070089
(12): https://lihkg.com/thread/2014217
(11): https://lihkg.com/thread/1817245
(10): https://lihkg.com/thread/1501420
(9): https://lihkg.com/thread/1292872
(8): https://lihkg.com/thread/1150778
(7): https://lihkg.com/thread/1042050
(6): https://lihkg.com/thread/905651
(5): https://lihkg.com/thread/745953
(4): https://lihkg.com/thread/554133
(3): https://lihkg.com/thread/453064
(2): https://lihkg.com/thread/339565
(1): https://lihkg.com/thread/336107

利申：澳洲註冊移民代理，LLB & GDLP 畢業，澳洲註冊律師。",2021-11-04 19:48:28,https://lihkg.com/thread/2762038/page/1
64,澳洲移民 你問我答 (23),"繼續回 

TG: @will1878
Facebook: www.facebook.com/AWVisa
General Q&A (發問前可先參考): www.facebook.com/AWVisa/posts/288962975831389

覺得呢個系列有幫到你既話，可以留個鼓勵一下小弟。

(22): https://lihkg.com/thread/2706315
(21): https://lihkg.com/thread/2623279
(20): https://lihkg.com/thread/2529962
(19): https://lihkg.com/thread/2418040
(18): https://lihkg.com/thread/2353556
(17): https://lihkg.com/thread/2298092
(16): https://lihkg.com/thread/2222683
(15): https://lihkg.com/thread/2168894
(14): https://lihkg.com/thread/2115300
(13): https://lihkg.com/thread//2070089
(12): https://lihkg.com/thread/2014217
(11): https://lihkg.com/thread/1817245
(10): https://lihkg.com/thread/1501420
(9): https://lihkg.com/thread/1292872
(8): https://lihkg.com/thread/1150778
(7): https://lihkg.com/thread/1042050
(6): https://lihkg.com/thread/905651
(5): https://lihkg.com/thread/745953
(4): https://lihkg.com/thread/554133
(3): https://lihkg.com/thread/453064
(2): https://lihkg.com/thread/339565
(1): https://lihkg.com/thread/336107

利申：澳洲註冊移民代理，LLB & GDLP 畢業，澳洲註冊律師。",2021-10-29 21:24:20,https://lihkg.com/thread/2755156/page/1
65,澳洲移民 你問我答 (22),"繼續回  

TG: @will1878
Facebook: www.facebook.com/AWVisa
General Q&A (發問前可先參考): www.facebook.com/AWVisa/posts/288962975831389

覺得呢個系列有幫到你既話，可以留個鼓勵一下小弟。

(21): https://lihkg.com/thread/2623279
(20): https://lihkg.com/thread/2529962
(19): https://lihkg.com/thread/2418040
(18): https://lihkg.com/thread/2353556
(17): https://lihkg.com/thread/2298092
(16): https://lihkg.com/thread/2222683
(15): https://lihkg.com/thread/2168894
(14): https://lihkg.com/thread/2115300
(13): https://lihkg.com/thread//2070089
(12): https://lihkg.com/thread/2014217
(11): https://lihkg.com/thread/1817245
(10): https://lihkg.com/thread/1501420
(9): https://lihkg.com/thread/1292872
(8): https://lihkg.com/thread/1150778
(7): https://lihkg.com/thread/1042050
(6): https://lihkg.com/thread/905651
(5): https://lihkg.com/thread/745953
(4): https://lihkg.com/thread/554133
(3): https://lihkg.com/thread/453064
(2): https://lihkg.com/thread/339565
(1): https://lihkg.com/thread/336107

利申：澳洲註冊移民代理，LLB & GDLP 畢業，排緊期準備註冊既準律師。",2021-09-20 08:56:43,https://lihkg.com/thread/2706315/page/1
66,bno跟女朋友屋企移民,"女朋友屋企突然加快移民plan
佢屋企肯簽我過去 
但睇返bno 要求 需要證明2年同居
但我哋又冇乜野證明到 只可以即刻開聯名戶口
20頭都唔會即刻簽紙結婚
有冇過來人分享下去到需要點樣證明",2021-08-19 23:49:06,https://lihkg.com/thread/2668081/page/1
67,澳洲移民 你問我答 (21),"繼續回 

TG: @will1878
Facebook: www.facebook.com/AWVisa
General Q&A (發問前可先參考): www.facebook.com/AWVisa/posts/288962975831389

覺得呢個系列有幫到你既話，可以留個鼓勵一下小弟。

(20): https://lihkg.com/thread/2529962
(19): https://lihkg.com/thread/2418040
(18): https://lihkg.com/thread/2353556
(17): https://lihkg.com/thread/2298092
(16): https://lihkg.com/thread/2222683
(15): https://lihkg.com/thread/2168894
(14): https://lihkg.com/thread/2115300
(13): https://lihkg.com/thread//2070089
(12): https://lihkg.com/thread/2014217
(11): https://lihkg.com/thread/1817245
(10): https://lihkg.com/thread/1501420
(9): https://lihkg.com/thread/1292872
(8): https://lihkg.com/thread/1150778
(7): https://lihkg.com/thread/1042050
(6): https://lihkg.com/thread/905651
(5): https://lihkg.com/thread/745953
(4): https://lihkg.com/thread/554133
(3): https://lihkg.com/thread/453064
(2): https://lihkg.com/thread/339565
(1): https://lihkg.com/thread/336107

利申：澳洲註冊移民代理，LLB & GDLP 畢業，排緊期準備註冊既準律師。

雖然小弟係做澳洲移民，但係憑良心講，依家既澳洲移民政策的確比起其他移民熱門國家都要黎得uncompetitive，唔單只HK 5年簽證之後既安排，其實全球性既技術或投資移民政策都係一樣咁唔清唔楚同慢人一拍。

所以真係除非對澳洲有愛，有感情，有親戚，如果唔係真係可以考慮UK/Canada。好多人問完我覺得移民澳洲難都會老實同我講決定去UK/Canada，講真唔會有hard-feeling。

姑勿論係由於政治，外交，定本土情況所限，我覺得ScoMo政府單單係移民政策呢一項已經曝露出短視無遠見既弊病。疫情總會有完結既一日 (應該係)，之後好有可能會係經濟反彈期，到時先係最需要人/移民/專才/外來投資，但係澳洲係呢個時候已經起步比其他大國要慢的話真係擔心未來會係咩情況。",2021-07-19 16:43:44,https://lihkg.com/thread/2623279/page/1
68,點解工程界冇移民潮,"到底係有咩驅使到香港嘅工程狗IT狗喺移民潮底下都要繼續留喺香港？
明明就工時高工作量高地位低人工低
假假地都叫做professional grade，喺香港俾人狗咁撚
喺外國engine科好難入 人哋聽到你係engineer 真係會覺得你係好叻 差唔多及得住醫生
仲有勁多香港工程師都係拎住英國牌 搵工唔成問題 根本就可以無縫交接
點解仲要留喺香港

定係根本啲工程師學會唔敢做survey，驚一做其實流失率勁多",2021-08-29 10:43:16,https://lihkg.com/thread/2679798/page/1
69,90後BNO單人移民攻略,"TLDR: 教你用20~30萬，幾個月內用BNO一個人移民英國

1. 前言
2. 前設
3. 流程及時間表
4. Scope
5. Budget
6. 流程
7. 前置
8. Phase 1
9. Phase 2
10. Phase 3",2021-09-01 18:21:06,https://lihkg.com/thread/2683904/page/1
70,又有藍絲叛國要移民,,2021-07-22 20:23:34,https://lihkg.com/thread/2628047/page/1
71,澳洲移民 你問我答 (20),"繼續回 

TG: @will1878
Facebook: www.facebook.com/AWVisa
General Q&A (發問前可先參考): www.facebook.com/AWVisa/posts/288962975831389

覺得呢個系列有幫到你既話，可以留個鼓勵一下小弟。

(19): https://lihkg.com/thread/2418040
(18): https://lihkg.com/thread/2353556
(17): https://lihkg.com/thread/2298092
(16): https://lihkg.com/thread/2222683
(15): https://lihkg.com/thread/2168894
(14): https://lihkg.com/thread/2115300
(13): https://lihkg.com/thread//2070089
(12): https://lihkg.com/thread/2014217
(11): https://lihkg.com/thread/1817245
(10): https://lihkg.com/thread/1501420
(9): https://lihkg.com/thread/1292872
(8): https://lihkg.com/thread/1150778
(7): https://lihkg.com/thread/1042050
(6): https://lihkg.com/thread/905651
(5): https://lihkg.com/thread/745953
(4): https://lihkg.com/thread/554133
(3): https://lihkg.com/thread/453064
(2): https://lihkg.com/thread/339565
(1): https://lihkg.com/thread/336107

利申：澳洲註冊移民代理，LLB & GDLP 畢業。",2021-05-14 13:55:32,https://lihkg.com/thread/2529962/page/1
72,移民好似變咗邪教咁,"琴日VL巴係獄中寄咗封信出嚟話要抵抗移民潮，唔應該意志消沉
偏偏有啲人口誅筆伐攻擊呢個已經坐緊監嘅手足，有啲仲賤到話佢俾人落藥，只有中共先想香港人唔走
你認爲香港無得救，於是移民，ok fine，無問題架
點解要攻擊留係香港嘅人，點解要攻擊坐緊監嘅手足？憑咩？
不如誠實面對自己，離地中產去到外國唔會變孫中山
覺得留係香港無野可以做，係因爲你本身廢，搵藉口俾自己
你覺得無野可以做，唔通去到外國就會變「有用之驅」咩？
日日叫春問「有乜可以做」嘅人，去到外國都淨係會識繼續叫春
我唔係話要「呼籲」香港人留低，我都講唔出
但我希望更多人繼續守護呢個地方，繼續做要做嘅嘢
寫信、探監、互相支持、關注政治議題、支持黃店、做個好人
歷史上比香港情況差嘅例子多不勝數，想象吓如果曼德拉坐完監出到來，啲人移民走曬
想象吓如果緬甸有班人話軍政府幾十年都唔冧冇得救，應該要集體移民
我又諗到有一班坐緊或者即將會坐嘅人，佢哋出到嚟會面對一個點嘅世界，我就覺得一定要等到佢哋出嚟，陪佢哋捱",2021-05-18 13:38:37,https://lihkg.com/thread/2535499/page/1
73,澳洲移民 你問我答 (19),"繼續回 

TG: @will1878
Facebook: www.facebook.com/AWVisa
General Q&A (不斷更新): www.facebook.com/AWVisa/posts/288962975831389

覺得呢個系列有幫到你既話，可以留個鼓勵一下小弟。

(18): https://lihkg.com/thread/2353556
(17): https://lihkg.com/thread/2298092
(16): https://lihkg.com/thread/2222683
(15): https://lihkg.com/thread/2168894
(14): https://lihkg.com/thread/2115300
(13): https://lihkg.com/thread//2070089
(12): https://lihkg.com/thread/2014217
(11): https://lihkg.com/thread/1817245
(10): https://lihkg.com/thread/1501420
(9): https://lihkg.com/thread/1292872
(8): https://lihkg.com/thread/1150778
(7): https://lihkg.com/thread/1042050
(6): https://lihkg.com/thread/905651
(5): https://lihkg.com/thread/745953
(4): https://lihkg.com/thread/554133
(3): https://lihkg.com/thread/453064
(2): https://lihkg.com/thread/339565
(1): https://lihkg.com/thread/336107

利申：澳洲註冊移民代理，LLB & GDLP 畢業。",2021-02-22 18:14:12,https://lihkg.com/thread/2418040/page/1
74,澳洲移民 你問我答 (18),"繼續回 

TG: @will1878
Facebook: www.facebook.com/AWVisa
General Q&A (不斷更新): www.facebook.com/AWVisa/posts/288962975831389

覺得呢個系列有幫到你既話，可以留個鼓勵一下小弟。

(17): https://lihkg.com/thread/2298092
(16): https://lihkg.com/thread/2222683
(15): https://lihkg.com/thread/2168894
(14): https://lihkg.com/thread/2115300
(13): https://lihkg.com/thread//2070089
(12): https://lihkg.com/thread/2014217
(11): https://lihkg.com/thread/1817245
(10): https://lihkg.com/thread/1501420
(9): https://lihkg.com/thread/1292872
(8): https://lihkg.com/thread/1150778
(7): https://lihkg.com/thread/1042050
(6): https://lihkg.com/thread/905651
(5): https://lihkg.com/thread/745953
(4): https://lihkg.com/thread/554133
(3): https://lihkg.com/thread/453064
(2): https://lihkg.com/thread/339565
(1): https://lihkg.com/thread/336107

利申：澳洲註冊移民代理，LLB & GDLP 畢業。",2021-01-05 07:30:15,https://lihkg.com/thread/2353556/page/1
75,澳洲移民 你問我答 (17),"繼續回 

TG：@will1878
Facebook: www.facebook.com/AWVisa
General Q&A (不斷更新): www.facebook.com/AWVisa/posts/288962975831389

覺得呢個系列有幫到你既話，可以留個鼓勵一下小弟。

(16): https://lihkg.com/thread/2222683
(15): https://lihkg.com/thread/2168894
(14): https://lihkg.com/thread/2115300
(13): https://lihkg.com/thread//2070089
(12): https://lihkg.com/thread/2014217
(11): https://lihkg.com/thread/1817245
(10): https://lihkg.com/thread/1501420
(9): https://lihkg.com/thread/1292872
(8): https://lihkg.com/thread/1150778
(7): https://lihkg.com/thread/1042050
(6): https://lihkg.com/thread/905651
(5): https://lihkg.com/thread/745953
(4): https://lihkg.com/thread/554133
(3): https://lihkg.com/thread/453064
(2): https://lihkg.com/thread/339565
(1): https://lihkg.com/thread/336107

利申：澳洲註冊移民代理，LLB畢業，PLT在讀，祝願自己年底可以正式成為律師。",2020-11-24 06:30:15,https://lihkg.com/thread/2298092/page/1
76,澳洲移民 你問我答 (16),"繼續回 

TG：@will1878
Facebook: www.facebook.com/AWVisa
General Q&A (不斷更新): www.facebook.com/AWVisa/posts/288962975831389

覺得呢個系列有幫到你既話，可以留個鼓勵一下小弟。

(15): https://lihkg.com/thread/2168894
(14): https://lihkg.com/thread/2115300
(13): https://lihkg.com/thread//2070089
(12): https://lihkg.com/thread/2014217
(11): https://lihkg.com/thread/1817245
(10): https://lihkg.com/thread/1501420
(9): https://lihkg.com/thread/1292872
(8): https://lihkg.com/thread/1150778
(7): https://lihkg.com/thread/1042050
(6): https://lihkg.com/thread/905651
(5): https://lihkg.com/thread/745953
(4): https://lihkg.com/thread/554133
(3): https://lihkg.com/thread/453064
(2): https://lihkg.com/thread/339565
(1): https://lihkg.com/thread/336107

利申：澳洲註冊移民代理，LLB畢業，祝願自己年底可以正式成為律師。",2020-09-29 16:54:06,https://lihkg.com/thread/2222683/page/1
77,澳洲移民 你問我答 (15),"一個唔留神又搶唔到上個post既1001  繼續回 

TG：@will1878
Facebook: www.facebook.com/AWVisa
General Q&A (不斷更新): www.facebook.com/AWVisa/posts/288962975831389

覺得呢個系列有幫到你既話，可以留個鼓勵一下小弟。

(14): https://lihkg.com/thread/2115300
(13): https://lihkg.com/thread//2070089
(12): https://lihkg.com/thread/2014217
(11): https://lihkg.com/thread/1817245
(10): https://lihkg.com/thread/1501420
(9): https://lihkg.com/thread/1292872
(8): https://lihkg.com/thread/1150778
(7): https://lihkg.com/thread/1042050
(6): https://lihkg.com/thread/905651
(5): https://lihkg.com/thread/745953
(4): https://lihkg.com/thread/554133
(3): https://lihkg.com/thread/453064
(2): https://lihkg.com/thread/339565
(1): https://lihkg.com/thread/336107

利申：澳洲註冊移民代理，LLB畢業，祝願自己年底可以正式成為律師。",2020-08-22 13:44:32,https://lihkg.com/thread/2168894/page/1
78,［討論］移民台灣交流組,"大家係考慮或準備中攪移民台灣，
係度交流吓，了解吓，互相幫忙",2020-04-06 12:00:39,https://lihkg.com/thread/1960193/page/1
79,澳洲移民 你問我答 (14),"繼續回 

TG：@will1878
Facebook: www.facebook.com/AWVisa
General Q&A (不斷更新): www.facebook.com/AWVisa/posts/288962975831389

覺得呢個系列有幫到你既話，可以留個鼓勵一下小弟。

(13): https://lihkg.com/thread//2070089
(12): https://lihkg.com/thread/2014217
(11): https://lihkg.com/thread/1817245
(10): https://lihkg.com/thread/1501420
(9): https://lihkg.com/thread/1292872
(8): https://lihkg.com/thread/1150778
(7): https://lihkg.com/thread/1042050
(6): https://lihkg.com/thread/905651
(5): https://lihkg.com/thread/745953
(4): https://lihkg.com/thread/554133
(3): https://lihkg.com/thread/453064
(2): https://lihkg.com/thread/339565
(1): https://lihkg.com/thread/336107

利申：澳洲註冊移民代理，LLB畢業，祝願自己年底可以正式成為律師。",2020-07-19 19:48:42,https://lihkg.com/thread/2115300/page/1
80,澳洲移民 你問我答 (13),"繼續回 

TG：@will1878
Facebook: www.facebook.com/AWVisa
General Q&A (不斷更新): www.facebook.com/AWVisa/posts/288962975831389

覺得呢個系列有幫到你既話，可以留個鼓勵一下小弟。

(12): https://lihkg.com/thread/2014217
(11): https://lihkg.com/thread/1817245
(10): https://lihkg.com/thread/1501420
(9): https://lihkg.com/thread/1292872
(8): https://lihkg.com/thread/1150778
(7): https://lihkg.com/thread/1042050
(6): https://lihkg.com/thread/905651
(5): https://lihkg.com/thread/745953
(4): https://lihkg.com/thread/554133
(3): https://lihkg.com/thread/453064
(2): https://lihkg.com/thread/339565
(1): https://lihkg.com/thread/336107

利申：澳洲註冊移民代理，LLB畢業，祝願自己年底可以正式成為律師。",2020-06-19 09:44:17,https://lihkg.com/thread/2070089/page/1
81,澳洲移民 你問我答 (12),"繼續回 

TG：@will1878
Facebook: www.facebook.com/AWVisa
General Q&A (不斷更新): www.facebook.com/AWVisa/posts/288962975831389

覺得呢個系列有幫到你既話，可以留個鼓勵一下小弟。

(11): https://lihkg.com/thread/1817245
(10): https://lihkg.com/thread/1501420
(9): https://lihkg.com/thread/1292872
(8): https://lihkg.com/thread/1150778
(7): https://lihkg.com/thread/1042050
(6): https://lihkg.com/thread/905651
(5): https://lihkg.com/thread/745953
(4): https://lihkg.com/thread/554133
(3): https://lihkg.com/thread/453064
(2): https://lihkg.com/thread/339565
(1): https://lihkg.com/thread/336107

利申：澳洲註冊移民代理，LLB畢業，祝願自己年底可以正式成為律師。",2020-05-13 09:25:34,https://lihkg.com/thread/2014217/page/1
82,移民 加拿大 Express entry 分享,"移民加拿大既方法有好多，大家成日聽既會有Provincial nominees (PNP)，Express Entry (EE)。由於PNP分太細太多stream，我就唔係呢到講，大家可以自己上官網睇。除左PNP同EE，其實加拿大仲有好多唔同既program吸引移民。
https://www.canada.ca/en/immigration-refugees-citizenship/services/immigrate-canada.html

呢個POST我主要想同大家分享下express entry

主要合適既對象會係(1)已畢業 (2)有全職作經驗(3)IELTS General唔會考得太差(4)未夠30歲

係開始之前，手足係有心移民既，請去下面條LINK禁一禁睇下自己CRS有幾多分先
https://www.cic.gc.ca/english/immigrate/skilled/crs-tool.asp

觀察番EE呢一年既發展，你只要有470~475分，基本上都可以安全收到邀請。
如果你禁完發覺唔夠分既，唔洗灰心住，有幾個方法係可以令自己多D分既。

1. 去加拿大打一年工。呢一年工作經驗你可以透過申請working holiday而獲得一年既open work permit，從而取得一年加拿大工作經驗。

2. 考英文屈分。移民只係需要考General，係相對比Academic易。同埋個人經驗，考好 listening同reading。因為speaking 同 writing都係個人觀感既評分，比較難屈，除非你本身英文好好啦。

3. 讀書。讀一個一年既diploma，咁你就會有degree+diploma。學歷就會變two certificate，會高好多分

4. 搞Labor Market Impact Assessment (LMIA)。成功既會加50分。但絕對唔容易，亦都幾可肯定要比錢人幫你搞。而且武漢肺炎令好多加拿大失業，都令LMIA既成功機會大為減低。

Q&A
Q:讀哈佛大學MASTER畢業，讀19科香港GRAD，會唔會影響個分?
A: 唔會，degree就係degree，master就係master，一視同仁

Q:係專業人士，渣緊乜乜牌有無分加?
A: 對唔住係EE既角度係無，只要你既工作符合NOC 0AB，佢只會斷年計算你既經驗。

Q:承上題，咩係NOC 0AB?
A: NOC Code係用黎區分你既行業。你想運用你既工作經驗係移民到加分既話你份工必需要係0AB，CRS條LINK入面有NOC code既list。

Q:幾錢?
A: 其實移民比你想像中平，我好粗略咁計過你要交比政府既錢只係大約3000~4000CAD。姐係24k hkd。

另外，如果你年齡已經過左30歲，好抱歉你申請唔到working holiday，而且EE會係30歲打後每一年扣你5分。

所以如果有30歲以上，而又想移民，有細路/有專業資格，誠意請你放棄EE，研究PNP。簡單講兩句，PNP係分省既，每個省會向自有佢既PNP programs，而且入面既細節都會好唔同，分到好細。

最後最後，致15 16緊既你，搞移民，失敗既話係輸一年時間同埋金錢。但嬴既，就一世。

暫時講住咁多先，希望可以幫到大家。",2020-05-23 04:00:13,https://lihkg.com/thread/2030519/page/1
83,澳洲移民 你問我答 (11),"繼續回 

TG：@will1878
Facebook: www.facebook.com/AWVisa

覺得呢個系列有幫到你既話，可以留個鼓勵一下小弟。

(10): https://lihkg.com/thread/1501420
(9): https://lihkg.com/thread/1292872
(8): https://lihkg.com/thread/1150778
(7): https://lihkg.com/thread/1042050
(6): https://lihkg.com/thread/905651
(5): https://lihkg.com/thread/745953
(4): https://lihkg.com/thread/554133
(3): https://lihkg.com/thread/453064
(2): https://lihkg.com/thread/339565
(1): https://lihkg.com/thread/336107

利申：澳洲移民代理，LLB在讀。",2020-01-09 10:28:49,https://lihkg.com/thread/1817245/page/1
84,大家不如移民去台灣,移民台灣都係最好,2020-03-18 12:30:56,https://lihkg.com/thread/1931158/page/1
85,80後想移民嘅你地(2),1001都唔開po,2020-03-10 09:43:45,https://lihkg.com/thread/1918124/page/1
86,澳洲移民 你問我答 (10),"又一個1001，不知不覺已經開到第10個po了，多謝大家支持，歡迎大家繼續發問。


報名link：https://forms.gle/gXd7f3Vw2BVPxAYN7
各位追開post既巴絲打，Seminar已經定好係10月5-6日，到時除左有小弟民講解澳洲技術及投資移民外，另外會有澳洲CPA會計師並房產專家到場講解。2日會分上下午各一場總共四場，多謝大家既踴躍報名，四場已經滿座其中兩場啦。

未追個post既話建議從最近往前追番post，先了解一下再根據自身情況留言問問題，太general/basic既問題係對本人回左成年快2年post既一個唔尊重。

亦都歡迎已上岸既巴絲留言分享。

如果想私下咨詢既話可以直接TG @will1878 。

覺得呢個系列有幫到你既話，可以留個鼓勵一下小弟。

利申：澳洲註冊移民代理，LLB在讀。",2019-08-24 18:56:27,https://lihkg.com/thread/1501420/page/1
87,澳洲移民 你問我答 (8),"又一個1001，不知不覺已經開到第9個po了，多謝大家支持，歡迎大家繼續發問。

籌備緊黎緊10月番黎香港辦一個seminar，具體時間地點場地咩都未定  應該會係10月頭既weekend，仲會連同澳洲會計師一齊分享澳洲既移民，稅務，生活點滴等等。有興趣既話回覆一下等我有個大概既了解有幾多人會有興趣（要book場地）。

未追個post既話建議從最近往前追番post，先了解一下再根據自身情況留言問問題，太general/basic既問題係對本人回左成年快2年post既一個唔尊重。

亦都歡迎已上岸既巴絲留言分享。

覺得呢個系列有幫到你既話，可以留個鼓勵一下小弟。

利申：澳洲註冊移民代理，LLB在讀。",2019-07-07 21:35:17,https://lihkg.com/thread/1292872/page/1
88,澳洲移民 你問我答 (8),"已經開到第8個post啦，多謝大家支持，歡迎大家繼續發問。

未追個post既話建議從最近往前追番post，先了解一下再根據自身情況留言問問題，太general/basic既問題係對本人回左成年快2年post既一個唔尊重。

亦都歡迎已上岸既巴絲留言分享。

覺得呢個系列有幫到你既話，可以留個鼓勵一下小弟。

利申：澳洲註冊移民代理，LLB在讀。",2019-05-12 14:06:36,https://lihkg.com/thread/1150778/page/1
89,澳洲移民 你問我答 (7),"已經開到第7個post啦，多謝大家支持，歡迎大家繼續發問。

覺得呢個系列post有幫到你既話，可以留個鼓勵一下小弟。

利申：澳洲註冊移民代理，法律本科在讀。",2019-03-01 17:25:43,https://lihkg.com/thread/1042050/page/1
90,你問我答 澳洲移民 (6),"又爆一個 Post，去到第6個post了。唔覺唔覺原來已經開左呢個post sequence成年幾。
希望大家如果覺得真係有幫助，可以留個  ，鼓勵一下小弟。

利申：澳洲註冊移民代理。

再利申：非HR所以我唔會知道搵工機會，其他巴絲打可以幫忙回復搵工機會。",2018-11-17 17:50:18,https://lihkg.com/thread/905651/page/1
91,你問我答 澳洲移民 (5),"又爆一個 Post，繼續回覆。

利申：澳洲註冊移民代理。

再利申：非HR所以我唔會知道搵工機會，其他巴絲打可以幫忙回復搵工機會。",2018-07-17 15:41:21,https://lihkg.com/thread/745953/page/1
92,你問我答 澳洲移民 (4),"岩岩先發現爆左post，開個新既俾大家發問，盡量答。

利申：澳洲移民代理，非HR所以我唔會知道搵工機會有幾大。",2018-02-08 16:12:17,https://lihkg.com/thread/554133/page/1
93,你問我答 澳洲移民 (3),"多謝大家既踴躍發問，已經黎到第三個Post了。

有咩關於澳洲留學/技術/投資/僱主移民問題可以係度討論/發問，我盡力用專業小小既角度回答。發文前請仔細閱讀以下General Q&A：

Q：你係邊個城市？你係乜水？有無牌？ 
A：我係澳洲正式注冊移民中介，公司名就唔公開啦。因為我依家係澳洲墨爾本既關係，我無牌係唔可以立亂俾移民簽證建議。海外中介無呢個法例綑綁所以好多海外無牌中介（尤其大陸）立亂建議客戶投資或者雇主擔保移過黎澳洲。其實都係違法既。另外我唔做新西蘭。 

Q：我係XXX（某職業），有無機搵到工？ 
A：我係移民中介，唔係人力資源，所以就算我話你有機都係呃你既。我唔係戈行真係唔確定戈行缺唔缺人。不過以我同HR朋友傾開計，佢都話你遞CV時無PR無Local Experience無英文溝通基本上都唔會考慮，話之你係李嘉誠D Friend。所以問我既巴絲要考慮清楚自己既目標係為身份先定係為工先，我可以話你聽無PR真係無人會考慮，大把Local Grad都會優先過你。 

Q：點樣移民澳洲？ 
A：一般4條路 – 技術移民，雇主擔保，家庭擔保，投資移民。 

Q：點樣可以技術移民？ 
A：依家澳洲政府行緊打分制，基本要求60分，50歲以下，通過職業技術評估 (Skills Assessment)，最少雅思4個6。 

技術移民分獨立同埋親屬/州擔保兩類： 
獨立技術移民(subclass 189)首要條件係你既學歷背景要係所謂MLTSSL，上面 
要親屬/州擔保類技術移民首要條件係你既學歷背景要係所謂STSOL（親屬擔保）或者該州（州擔保）既清單上。 

程序係先交一個 Expression of Interest (EOI)，紀錄你既個人情況並且係系統上會自動幫你打分，每一個月兩至三輪邀請，收到邀請就可以遞交永久居留權（Permanent Residency，PR）申請。熱門專業，例如會計同IT類，最少70-75先有機受邀（因為太多畢業生競爭）。 

如果走擔保類移民既話再細分兩種，如果申請人本身有50分，親屬/州擔保成功可以俾你10分，滿足60分申請一個489臨時居留簽證（Temporary Residency, TR），擔保一批就可以馬上收到簽證申請邀請而唔係跟移民局發放邀請。黎到之後係該州住滿兩年並且全職工作一年就可以轉PR。如果申請人本身有55分，州擔保可以俾多5分你申PR，條件係你拎PR後要係該州住兩年。 

每個州對唔同職位有唔同要求，每個州亦都唔係老奉一定可以俾擔保你，所以一定要搞清楚。

Q：我夠唔夠分技術移民？ 
A：請上官網 https://www.border.gov.au/Trav/Visa-1/189-，如果睇唔明既你都唔好考慮移民了。 另外一間有名中介既Calculator都做得好好，可以幫自己計下（申利，我並唔係呢個中介做）：https://www.acacia-au.com/skilled-migration-points-test.php 

Q：我係Engineer，可否移民？ 
A：工程背景既巴打首先第一一定要有個Bachelor，然後呢個Bachelor最好係Washington Accord。如果係WA既話恭喜你，你只要考到雅思4個6就可以通過職業評估。如果唔係既話，就要寫三篇Career Demonstration Report（CDR），主要係你既職業生涯其中3個projects寫你既擔任職務同點樣應用你既學識係專業上。過左先可以下一步湊夠分黎遞交EOI等邀請。 

溫馨提示，熱門工程己經俾澳洲政府Flag 左（因為供過於求），申請要求會越黎越高。 

Q：我係IT背景，可否移民？ 
A：IT背景既巴打，第一步請先參考ACS既職業評估要求https://www.acs.org.au/msa/information-for-applicants.html，一般黎講如果你有一個香港大學既Bachelor再加2年相關工作經驗先可以通過（兩年工作經驗唔可以加分用）。澳洲大學畢業既話就Bachelor加一年相關工作經驗（或者完成Professional Year）。然後就走正常湊分程序。溫馨提示，IT類基本可以guarantee收到邀請最少都要70-75了。

Q：偏遠地區可否加分？ 
A：假如你就讀既學校Campus係以下Postcode（https://www.border.gov.au/Trav/Work/Work/Allocation-dates-for-General-Skilled-Migration-applications/regional-growth），讀滿兩年可以額外加5分。 

Q：紮鐵/地盤佬可否移民？ 
A：澳洲建築業係無紮鐵呢回事，所以你可以唔使考慮了。除非你願意黎澳洲再進修其他建築類技工。當然英文一定要夠好。 

Q：唔識英文可否移民？ 
A：唔係唔可以，一係你有個有身份既配偶，一係你可以做投資移民。三無（無英文無配偶無錢）我就愛莫能助了。 英文未考到雅思6分水平基本上可以免問，英文唔好可以練，但係如果連練好英文既心態都無既話，你都係留番係香港罷啦。",2017-10-31 08:38:51,https://lihkg.com/thread/453064/page/1
94,澳洲移民 你問我答 (2),"多謝大家既踴躍發問，咁快爆第一個Post。

有咩關於澳洲留學/技術/投資/僱主移民問題可以係度討論/發問，我盡力用專業小小既角度回答。

http://forum.hkgolden.com/view.aspx?type=SC&message=6437503
基本Q&A自高登搬過黎（不過有D要更新，例如入籍要求）：
http://forum.hkgolden.com/view.aspx?type=CA&message=6614739

英文未考到雅思6分水平基本上可以免問，英文唔好可以練，但係如果連練好英文既心態都無既話，你都係留番係香港罷啦。

利申 澳洲註冊移民代理
再利申 唔好問我工作機會，我做移民唔係獵頭。我只可以話你知香港的任何牌（工程，會計，水電技工等）對移民都係零用途，主要係你既學歷同工作經驗。兼且大部分全職（白）工都要求有PR，所以我都係建議先以移民為目標，黎到再搵工。",2017-07-29 15:29:58,https://lihkg.com/thread/339565/page/1
